Unnamed: 0,country,description,designation,points,price,province,region_1,region_2,variety,winery,Above_90
64407,France,"92-94. Barrel sample. Mint and new wood aromas lead to a palate that has dark and concentrated tannins. The wine is bright and fresh, with juicy black-currant and plum flavors.",Barrel Sample,93,,Bordeaux,Saint-Émilion,,Bordeaux-style Red Blend,Château Troplong Mondot,1
65298,US,"A combination of 76% Zinfandel and 24% Petite Sirah, this vineyard's lineage traces back in stages. The core six acres of Zinfandel was planted before 1892, the other acreage much more recently. Still, the wine retains an old soul of leather, tobacco and baking spice, wrapped around a ham-fisted swath of toasted oak.",Barricia Single Vineyard,88,35.0,California,Sonoma Valley,Sonoma,Zinfandel,Ravenswood,0
66924,US,"From the warmer reaches of the appellation below Mount St. Helena, with vines that have been farmed by the same family since the 1920s, Falleri is a gorgeous wine. Horse saddle and leather give it an exotic edge, while bright red fruit and clove provide a well-crafted balance of fruit and spice. Relatively moderate in weight and ripeness, it may be the producer's most elegant species this vintage.",Falleri Vineyard,95,,California,Calistoga,Napa,Zinfandel,Robert Biale,1
67411,France,"90-92 Barrel sample. Dense tannins over delicious blackberry juicy fruit. A finely structured wine, good freshness and sweet aftertaste.",Barrel sample,91,,Bordeaux,Moulis-en-Médoc,,Bordeaux-style Red Blend,Château Chasse-Spleen,1
67412,France,"90-92 Barrel sample. Owned by Château Angélus, a soft and gentle wine, wearing its fruit on its sleeve, the tannins light, followed by a juicy texture.",Barrel sample,91,,Bordeaux,Saint-Émilion,,Bordeaux-style Red Blend,Château Daugay,1
67413,France,"90-92 Barrel sample. A very smoky character, with an attractive lightness. The fruit is bright, even though there is richness. The tannins give a dark, dry aftertaste.",Barrel sample,91,60.0,Bordeaux,Fronsac,,Bordeaux-style Red Blend,Château Fontenil,1
67414,France,"90-92 Barrel sample. Firmly dry wine, solid with many firm, wood-derived tannins. It gives bitter coffee and cranberry juice flavors, but also manages to retain freshness.",Barrel sample,91,,Bordeaux,Haut-Médoc,,Bordeaux-style Red Blend,Chateau La Tour Carnet,1
67415,France,"90-92 Barrel sample. Good balance between richness and great freshness. The acidity is almost sweet, giving a wine that is spicy, but with a great green aftertaste.",Barrel sample,91,,Bordeaux,Pessac-Léognan,,Bordeaux-style White Blend,Château Picque Caillou,1
67416,France,"90-92 Barrel sample. The ripest fruit, with plenty of sweet flavors, packed with spice, the ripe wood giving structure.",Barrel sample,91,,Bordeaux,Saint-Émilion,,Bordeaux-style Red Blend,Clos Badon,1
67417,France,"90-92 Barrel sample. Ripe, sweet fruit, lots of smooth tannins, caramel and toast. The fruit is rich, lightly structured with firm tannins showing through.",Barrel sample,91,,Bordeaux,Saint-Émilion,,Bordeaux-style Red Blend,Clos des Jacobins,1
67418,France,"90-92 Barrel sample. Dense, smoky tannins over ripe fruit with layers of powerful structure. It is extracted but also well-made.",Barrel sample,91,,Bordeaux,Margaux,,Bordeaux-style Red Blend,Clos Magdelaine,1
67419,France,"90-92 Barrel sample. Soft, fleshy and fruity, with tannins that are very ripe. The fruit has blackberry juice, sweet with an edge of licorice.",Barrel sample,91,,Bordeaux,Médoc,,Bordeaux-style Red Blend,Goulée,1
67420,France,"90-92 Barrel sample. It takes a while for this wine to show. Then it has solid tannins, topped by ripe berry flavors, rich plums and an edge of juiciness.",Barrel sample,91,,Bordeaux,Pessac-Léognan,,Bordeaux-style Red Blend,Château Bouscaut,1
67421,France,"90-92 Barrel sample. A bright, shiny wine, spiced with blackcurrants and sweet plums, very fruity, dancing with liveliness.",Barrel sample,91,,Bordeaux,Moulis-en-Médoc,,Bordeaux-style Red Blend,Château Brillette,1
67422,France,"90-92 Barrel sample. Firm tannins, but also ripe, sweet fruits, with a fine balance. While the wine is on the light, fresh side, it does have a good, final structure.",Barrel sample,91,,Bordeaux,Haut-Médoc,,Bordeaux-style Red Blend,Château Coufran,1
67423,France,"90-92 Barrel sample. From a vineyard right on the edge of the city of Saint-Emilion, this is a rounded wine, packed with ripe and generous fruit, black cherries and velvet tannins. The finish is very juicy.",Barrel sample,91,,Bordeaux,Saint-Émilion,,Bordeaux-style Red Blend,Le Carré,1
67424,France,90-92 Barrel sample. Tough tannins over juicy fruit. The wine has great ripeness as well as freshness. The intensity of the blackcurrant is considerable.,Barrel sample,91,,Bordeaux,Saint-Estèphe,,Bordeaux-style Red Blend,Château Cos Labory,1
67425,France,"90-92 Barrel sample. The juicy blackcurrant flavors of the year show through here, the wine a firm balance between juicy fruit and the driest of tannins.",Barrel sample,91,,Bordeaux,Saint-Estèphe,,Bordeaux-style Red Blend,Château les Ormes de Pez,1
67426,France,"90-92 Barrel sample. A finely structured wine, its tannins firm but generous. It has some dark characters, black plums and a solid texture, but it is also fired with super-rich fruit.",Barrel sample,91,,Bordeaux,Saint-Julien,,Bordeaux-style Red Blend,Château Moulin de la Rose,1
67427,France,"90-92 Barrel sample. Under new ownership after the sale by Alain Raynaud, this is now a lighter style of wine. But it does have great acidity, really fresh, with smoky tannins.",Barrel sample,91,,Bordeaux,Saint-Émilion,,Bordeaux-style Red Blend,Château Quinault L'Enclos,1
67428,France,"90-92 Barrel sample. Packed with ripe fruits, caramel flavors, lots of wood, solid and well balanced. Good final acidity.",Barrel sample,91,,Bordeaux,Graves,,Bordeaux-style Red Blend,Château Rahoul,1
68145,US,"A vineyard along the Silverado Trail in Napa, not far from the winery, Grande was planted in 1920 and is still farmed by the original farmer's family, Dorothy and Tony Rossi. Here, it offers structure and elegance despite a brooding weight and power, the flavors leaning toward blackberry and licorice.",Grande Vineyard,94,50.0,California,Napa Valley,Napa,Zinfandel,Robert Biale,1
69235,Italy,"Kerner is an aromatic white grape cross bred in Germany in 1929. Very few Italian producers have planted it in their vineyards, so this expression from Abbazia di Novacella is quite rare indeed. The wine opens with slightly sweet fruit sensations followed by exotic fruit, citrus and almond blossom.",,88,20.0,Northeastern Italy,Alto Adige,,Kerner,Abbazia di Novacella,0
69471,France,"While this wine is dark and packed with tannins, it has the fruit weight potential to compensate. It is a firm wine, solid with ripe tannins and blackberry flavors. The acidity at the end promises a good future, so drink from 2022. Lucien Lurton took over Bouscaut in 1979. Since 1992, has been in the hands of daughter Sophie Lurton and her husband Laurent Cogombles. Investments include vineyard renovation, a barrel cellar in 2010 and a B&B in 2013.",,92,,Bordeaux,Pessac-Léognan,,Bordeaux-style Red Blend,Château Bouscaut,1
71837,France,"92–94. Barrel sample. An austere wine that has distinct acidity and a black-currant character. The texture is tannic and dry, but it's fragrant with a light green note that comes through at the end.",Pavillon Rouge de Château Margaux Barrel Sample,93,,Bordeaux,Margaux,,Bordeaux-style Red Blend,Château Margaux,1
71838,France,"92–94. Barrel sample. With marked acidity as well as black fruits, this is a wine with weight and richness. It has a dark core of firm tannins, although the aftertaste maintains the juiciness.",Barrel Sample,93,,Bordeaux,Margaux,,Bordeaux-style Red Blend,Château Brane-Cantenac,1
71839,France,"92–94. Barrel sample. This is a spicy, fruity wine that has excellent acidity and a rounded, fruity character. It has some extraction, giving a bitter edge, while the final effect is a rich, juicy Merlot.",Barrel Sample,93,,Bordeaux,Margaux,,Bordeaux-style Red Blend,Marojallia,1
71848,France,"90–92. Barrel sample. Firm and tannic, this is a structured wine that also supports delicious black fruits. It brings together both fruitiness and ripeness.",Barrel Sample,91,,Bordeaux,Moulis-en-Médoc,,Bordeaux-style Red Blend,Château Dutruch Grand Poujeaux,1
71849,France,"90–92. Barrel sample. There's a big amount of acidity that flows from the black-currant flavors on this wine. Brisk fruitiness contrasts with a dry, dense structure, while a richer center is missing.",Barrel Sample,91,,Bordeaux,Margaux,,Bordeaux-style Red Blend,Chateau Dauzac,1
71850,France,"90–92. Barrel sample. This wine has very dark, extracted tannins. It is densely structured, and at present tasting tough, although with plenty of wonderful ripe fruit, there's a refreshing acidity on the finish.",Barrel Sample,91,,Bordeaux,Margaux,,Bordeaux-style Red Blend,Château Ferrière,1
71851,France,"90–92. Barrel sample. This is a solid and dense wine with hints of bitter chocolate along with super-ripe blackberry fruits. The wine has concentration, richness and a fine ageing potential.",Barrel Sample,91,,Bordeaux,Margaux,,Bordeaux-style Red Blend,Château Pontac-Lynch,1
71852,France,"90–92. Barrel sample. This rich, opulent wine is packed with ripe black fruits and red berries. It's a warm wine with a generous character that's balanced with a firm core of tannins.",Barrel Sample,91,,Bordeaux,Moulis-en-Médoc,,Bordeaux-style Red Blend,Château Branas Grand Poujeaux,1
71853,France,"90–92. Barrel sample. This is a solid and dense wine with hints of bitter chocolate along with super-ripe blackberry fruits. The wine has concentration, richness and a fine ageing potential.",Barrel Sample,91,,Bordeaux,Moulis-en-Médoc,,Bordeaux-style Red Blend,Château Maucaillou,1
71854,France,"90–92. Barrel sample. This concentrated wine brings out all the qualities of 2012 vintage—fruitiness, juicy black fruit and great swathes of fresh acidity. It's a finely balanced wine.",Barrel Sample,91,,Bordeaux,Margaux,,Bordeaux-style Red Blend,Château Malescot Saint-Exupery,1
73003,France,"This intense and spicy wine comes from a vineyard planted in 1925 on chalk soils. While red fruit is dominant, there are also some firm tannins to back up its juiciness. It's likely to improve over the next few months and will be ready to drink in mid-2018.",Arbin Le Coteau d'Albert,89,22.0,France Other,Savoie,,Mondeuse,Domaine de l'Idylle,0
73186,Portugal,"This is a blend of five Colheita vintages, the oldest 1981, the youngest 1992. It has many of the characters of a single vintage Colheita with one exception: it is fresher, retaining a surprising and impressive amount of fruit. The wood aging has left the wine rich and spicy with just a hint of dryness. Drink this wine now.",Very Old Tawny Special Edition,93,290.0,Port,,,Port,Barros,1
79794,US,"This is a different beast from most other Zins, shy and intriguing in tight, dusty, high-toned raspberry and cassis, the spicy components leaning toward exotic cardamom and nutmeg. From a vineyard originally planted in 1925, holding on for dear life in the Russian River Valley's sea of Pinot Noir, it's a rare and worthy find for the table.",Boschetti Vineyard Old Vine,90,20.0,California,Russian River Valley,Sonoma,Zinfandel,River Road,0
80496,US,"From a vineyard originally planted in 1922 to what is thought to be 100% Zinfandel, this wine brims with notes of yeasty baked bread, leather and high-toned raspberry and boysenberry. Layered and supported by oak, the medium-bodied weight supports a long finish.",Collins Holystone Vineyard,90,35.0,California,St. Helena,Napa,Zinfandel,Benessere,0
81564,US,"Though it's 92% Cabernet Sauvignon, this includes a splash of Merlot, Cabernet Franc and Malbec. The pretty, floral nose is all about rose petals and milk chocolate. It tightens up in the mouth and battens down with blueberry, blue plum, milk chocolate and a somewhat astringent finish. A streak of smoke and tar runs through the tannins.",,89,30.0,Washington,Columbia Valley (WA),Columbia Valley,Cabernet Sauvignon,Januik,0
86365,France,"92-94 Barrel sample. A wine obviously for aging, with its severe tannins and very mineral character. It is dark, brooding, solidly ripe and powerful, with a great waft of final juiciness.",Barrel sample,93,,Bordeaux,Saint-Estèphe,,Bordeaux-style Red Blend,Château Le Crock,1
86366,France,"92-94 Barrel sample. A shiny, ripe and fresh wine, its tannins neatly merged into the blackcurrant fruits. Delicious and fresh, but also sweet.",Barrel sample,93,,Bordeaux,Margaux,,Bordeaux-style Red Blend,Château Prieuré-Lichine,1
86367,France,"92-94 Barrel sample. Wood dominant, smooth tannins and a open, generous texture. This is ripe and full in the mouth.",Barrel sample,93,,Bordeaux,Saint-Julien,,Bordeaux-style Red Blend,Château Branaire-Ducru,1
86368,France,"92-94 Barrel sample. Impressively powerful wine, smothered in ripe fruit, with a velvet texture over solid tannins. Fine concentration along with great fruit.",Barrel sample,93,,Bordeaux,Pomerol,,Bordeaux-style Red Blend,Château Latour à Pomerol,1
